date,iso3,country,country_wgc,region_group,economic_group,source,gold_reserves_usd_mn,gold_reserves_usd_pct_change,total_reserves_usd_mn,total_reserves_usd_pct_change,fx_reserves_usd_mn,fx_reserves_usd_pct_change,gold_reserves_tonnes,gold_reserves_tonnes_pct_change,gold_holdings_pct,gold_holdings_pct_change
2021-09-30,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,590.49,36.6,3240.72,18.83,2650.23,15.48,10.54,38.19,18.22,14.95
2021-12-31,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,591.79,0.22,2977.86,-8.11,2386.08,-9.97,10.19,-3.28,19.87,9.07
2022-03-31,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,636.45,7.55,2709.5,-9.01,2073.04,-13.12,10.19,0.0,23.49,18.2
2022-06-30,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,595.44,-6.44,2633.99,-2.79,2038.55,-1.66,10.19,0.0,22.61,-3.76
2022-09-30,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,547.84,-7.99,2499.49,-5.11,1951.65,-4.26,10.19,0.0,21.92,-3.04
2022-12-31,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,955.85,74.47,2799.25,11.99,1843.4,-5.55,16.39,60.82,34.15,55.79
2023-03-31,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,1001.66,4.79,2496.76,-10.81,1495.09,-18.89,15.74,-3.99,40.12,17.49
2023-06-30,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,1036.27,3.45,2445.0,-2.07,1408.73,-5.78,16.86,7.1,42.38,5.64
2023-09-30,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,1264.12,21.99,2630.46,7.59,1366.34,-3.01,21.02,24.71,48.06,13.39
2023-12-31,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,1441.34,14.02,3247.94,23.47,1806.6,32.22,21.57,2.61,44.38,-7.66
2024-03-31,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,1766.25,22.54,3491.65,7.5,1725.39,-4.5,24.81,15.02,50.59,13.99
2024-06-30,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,1936.26,9.63,3784.86,8.4,1848.6,7.14,25.84,4.14,51.16,1.13
2024-09-30,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,2194.85,13.36,4275.85,12.97,2081.0,12.57,25.96,0.47,51.33,0.34
2024-12-31,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,3198.4,45.72,5088.72,19.01,1890.32,-9.16,38.13,46.89,62.85,22.45
2025-03-31,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,3432.65,7.32,5425.85,6.62,1993.2,5.44,34.27,-10.11,63.26,0.66
2025-06-30,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,4116.44,19.92,6456.24,18.99,2339.8,17.39,38.95,13.63,63.76,0.78
2025-09-30,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,5005.73,21.6,7479.6,15.85,2473.87,5.73,40.7,4.51,66.93,4.97
2025-12-31,KGZ,Kyrgyzstan,Kyrgyz Rep.,Central Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,6441.32,28.68,8528.89,14.03,2087.57,-15.62,45.87,12.7,75.52,12.85
2000-12-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,109.73,0.29,611.42,0.2,501.68,0.18,12.44,0.0,17.95,0.09
2001-03-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,103.04,-6.1,633.69,3.64,530.65,5.77,12.44,0.0,16.26,-9.4
2001-06-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,108.19,5.01,651.32,2.78,543.13,2.35,12.44,0.0,16.61,2.16
2001-09-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,117.19,8.31,672.15,3.2,554.96,2.18,12.44,0.0,17.44,4.96
2001-12-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,110.55,-5.66,697.36,3.75,586.81,5.74,12.44,0.0,15.85,-9.07
2002-03-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,120.51,9.01,767.53,10.06,647.03,10.26,12.44,0.0,15.7,-0.96
2002-06-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,127.35,5.67,845.39,10.14,718.04,10.98,12.44,0.0,15.06,-4.06
2002-09-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,129.43,1.63,886.25,4.83,756.82,5.4,12.44,0.0,14.6,-3.05
2002-12-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,138.82,7.26,914.97,3.24,776.15,2.55,12.44,0.0,15.17,3.89
2003-03-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,133.88,-3.56,915.15,0.02,781.27,0.66,12.44,0.0,14.63,-3.58
2003-06-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,138.34,3.33,823.64,-10.0,685.3,-12.28,12.44,0.0,16.8,14.81
2003-09-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,155.13,12.14,873.92,6.1,718.78,4.89,12.44,0.0,17.75,5.69
2003-12-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,166.43,7.28,981.96,12.36,815.53,13.46,12.44,0.0,16.95,-4.52
2004-03-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,169.41,1.79,1035.18,5.42,865.77,6.16,12.44,0.0,16.37,-3.44
2004-06-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,158.25,-6.58,1043.81,0.83,885.55,2.29,12.44,0.0,15.16,-7.36
2004-09-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,166.19,5.02,1051.72,0.76,885.53,0.0,12.44,0.0,15.8,4.23
2004-12-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,174.17,4.8,1117.38,6.24,943.21,6.51,12.44,0.0,15.59,-1.36
2005-03-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,170.93,-1.86,1132.56,1.36,961.63,1.95,12.44,0.0,15.09,-3.17
2005-06-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,174.77,2.25,1118.09,-1.28,943.32,-1.9,12.44,0.0,15.63,3.57
2005-09-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,189.22,8.27,1121.64,0.32,932.42,-1.16,12.44,0.0,16.87,7.93
2005-12-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,205.11,8.4,1158.09,3.25,952.98,2.2,12.44,0.0,17.71,4.99
2006-03-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,232.7,13.45,1240.04,7.08,1007.34,5.7,12.44,0.0,18.77,5.95
2006-06-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,245.3,5.41,1267.28,2.2,1021.98,1.45,12.44,0.0,19.36,3.15
2006-09-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,239.6,-2.32,1321.85,4.31,1082.25,5.9,12.44,0.0,18.13,-6.36
2006-12-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,252.69,5.47,1409.95,6.66,1157.25,6.93,12.44,0.0,17.92,-1.12
2007-03-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,264.59,4.71,1511.68,7.22,1247.09,7.76,12.44,0.0,17.5,-2.34
2007-06-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,260.09,-1.7,1653.66,9.39,1393.56,11.75,12.44,0.0,15.73,-10.14
2007-09-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,297.08,14.22,1841.05,11.33,1543.98,10.79,12.44,0.0,16.14,2.59
2007-12-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,333.36,12.21,2140.27,16.25,1806.91,17.03,12.44,0.0,15.58,-3.47
2008-03-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,373.24,11.96,2428.02,13.44,2054.78,13.72,12.44,0.0,15.37,-1.31
2008-06-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,371.94,-0.35,2634.35,8.5,2262.4,10.1,12.44,0.0,14.12,-8.15
2008-09-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,353.62,-4.93,2719.82,3.24,2366.2,4.59,12.44,-0.01,13.0,-7.91
2008-12-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,347.75,-1.66,2639.3,-2.96,2291.55,-3.16,12.44,0.01,13.18,1.34
2009-03-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,366.45,5.38,2717.08,2.95,2350.63,2.58,12.44,0.0,13.49,2.36
2009-06-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,373.61,1.96,2997.67,10.33,2624.06,11.63,12.44,-0.01,12.46,-7.59
2009-09-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,398.13,6.56,3211.58,7.14,2813.45,7.22,12.44,0.01,12.4,-0.54
2009-12-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,434.82,9.21,3285.95,2.32,2851.13,1.34,12.44,0.0,13.23,6.74
2010-03-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,446.01,2.57,3439.76,4.68,2993.74,5.0,12.44,0.0,12.97,-2.01
2010-06-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,497.39,11.52,3626.78,5.44,3129.39,4.53,12.44,0.0,13.71,5.77
2010-09-30,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,522.58,5.06,3688.69,1.71,3166.11,1.17,12.44,0.0,14.17,3.3
2010-12-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,561.96,7.54,3817.08,3.48,3255.11,2.81,12.44,0.0,14.72,3.92
2011-03-31,KHM,Cambodia,Cambodia,South East Asia,lower_middle_income,wgc_fsapi:cbd_v11:quarterly,575.36,2.38,3869.46,1.37,3294.1,1.2,12.44,0.0,14.87,1.0
