date,country,iso3,region_group,economic_group,value,source
2013-12-31,Kazakhstan,KAZ,Central Asia,upper_middle_income,22.54,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Kenya,KEN,Sub-Saharan Africa,lower_middle_income,0.01,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Kuwait,KWT,Middle East & North Africa,high_income,9.43,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Kyrgyzstan,KGZ,Central Asia,lower_middle_income,6.25,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Lao PDR,LAO,South East Asia,lower_middle_income,31.67,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Latvia,LVA,Western Europe,high_income,3.79,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Lebanon,LBN,Middle East & North Africa,lower_middle_income,23.21,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Libya,LBY,Middle East & North Africa,upper_middle_income,3.77,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Lithuania,LTU,Western Europe,high_income,2.79,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Luxembourg,LUX,Western Europe,high_income,9.0,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Malawi,MWI,Sub-Saharan Africa,low_income,3.61,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Malaysia,MYS,South East Asia,upper_middle_income,1.05,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Malta,MLT,Western Europe,high_income,2.02,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Mauritania,MRT,Middle East & North Africa,lower_middle_income,1.39,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Mauritius,MUS,Sub-Saharan Africa,high_income,4.31,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Mexico,MEX,Latin America & Caribbean,upper_middle_income,2.65,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Mongolia,MNG,East Asia,lower_middle_income,6.76,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Morocco,MAR,Middle East & North Africa,lower_middle_income,4.54,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Mozambique,MOZ,Sub-Saharan Africa,low_income,6.29,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Nepal,NPL,South Asia,lower_middle_income,2.59,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Netherlands,NLD,Western Europe,high_income,51.22,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Nicaragua,NIC,Latin America & Caribbean,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Nigeria,NGA,Sub-Saharan Africa,lower_middle_income,1.89,wgc_fsapi:cbd_v11:quarterly
2013-12-31,North Macedonia,MKD,Central and Eastern Europe,upper_middle_income,9.57,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Norway,NOR,Western Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Oman,OMN,Middle East & North Africa,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Pakistan,PAK,South Asia,lower_middle_income,32.61,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Papua New Guinea,PNG,South East Asia,lower_middle_income,2.66,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Paraguay,PRY,Latin America & Caribbean,upper_middle_income,5.4,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Peru,PER,Latin America & Caribbean,upper_middle_income,2.04,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Philippines,PHL,South East Asia,lower_middle_income,9.01,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Poland,POL,Central and Eastern Europe,high_income,3.75,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Portugal,PRT,Western Europe,high_income,84.21,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Qatar,QAT,Middle East & North Africa,high_income,1.14,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Romania,ROU,Central and Eastern Europe,high_income,8.23,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Russian Federation,RUS,Central and Eastern Europe,high_income,7.87,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Saudi Arabia,SAU,Middle East & North Africa,high_income,1.69,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Serbia,SRB,Central and Eastern Europe,upper_middle_income,4.08,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Singapore,SGP,South East Asia,high_income,1.78,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Slovakia,SVK,Central and Eastern Europe,high_income,57.18,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Slovenia,SVN,Central and Eastern Europe,high_income,13.32,wgc_fsapi:cbd_v11:quarterly
2013-12-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,9.75,wgc_fsapi:cbd_v11:quarterly
2013-12-31,South Korea,KOR,East Asia,high_income,1.17,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Spain,ESP,Western Europe,high_income,23.54,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Sri Lanka,LKA,South Asia,lower_middle_income,11.85,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Suriname,SUR,Latin America & Caribbean,upper_middle_income,5.18,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Sweden,SWE,Western Europe,high_income,7.45,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Switzerland,CHE,Western Europe,high_income,7.51,wgc_fsapi:cbd_v11:quarterly
2013-12-31,"Taiwan, China",TWN,East Asia,high_income,3.79,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Tajikistan,TJK,Central Asia,low_income,30.33,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Thailand,THA,South East Asia,upper_middle_income,3.53,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.73,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Tunisia,TUN,Middle East & North Africa,lower_middle_income,3.48,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,3.9,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,8.02,wgc_fsapi:cbd_v11:quarterly
2013-12-31,United Arab Emirates,ARE,Middle East & North Africa,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2013-12-31,United Kingdom,GBR,Western Europe,high_income,10.12,wgc_fsapi:cbd_v11:quarterly
2013-12-31,United States of America,USA,North America,high_income,70.23,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Uruguay,URY,Latin America & Caribbean,high_income,0.06,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,37.42,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,70.22,wgc_fsapi:cbd_v11:quarterly
2013-12-31,Yemen,YEM,Middle East & North Africa,low_income,1.13,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Afghanistan,AFG,Central Asia,low_income,0.46,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Albania,ALB,Central and Eastern Europe,upper_middle_income,2.39,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Algeria,DZA,Middle East & North Africa,upper_middle_income,3.55,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Argentina,ARG,Latin America & Caribbean,upper_middle_income,9.5,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Armenia,ARM,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Aruba,ABW,Latin America & Caribbean,high_income,18.97,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Australia,AUS,Australasia / Oceania,high_income,5.78,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Austria,AUT,Western Europe,high_income,48.08,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Azerbaijan,AZE,Central and Eastern Europe,upper_middle_income,4.83,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Bahrain,BHR,Middle East & North Africa,high_income,3.45,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Bangladesh,BGD,South Asia,lower_middle_income,2.91,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Belarus,BLR,Central and Eastern Europe,upper_middle_income,32.25,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Belgium,BEL,Western Europe,high_income,34.33,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,12.19,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Bosnia and Herzegovina,BIH,Central and Eastern Europe,upper_middle_income,2.53,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.77,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Bulgaria,BGR,Central and Eastern Europe,high_income,8.63,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Burundi,BDI,Sub-Saharan Africa,low_income,0.39,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Cambodia,KHM,South East Asia,lower_middle_income,9.69,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Cameroon,CMR,Sub-Saharan Africa,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Canada,CAN,North America,high_income,0.16,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Chile,CHL,Latin America & Caribbean,high_income,0.02,wgc_fsapi:cbd_v11:quarterly
2014-03-31,China,CHN,East Asia,upper_middle_income,1.09,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Colombia,COL,Latin America & Caribbean,upper_middle_income,0.98,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Comoros,COM,Sub-Saharan Africa,lower_middle_income,0.44,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Congo,COG,Sub-Saharan Africa,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Costa Rica,CRI,Latin America & Caribbean,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Croatia,HRV,Central and Eastern Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Cyprus,CYP,Western Europe,high_income,63.36,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Czech Republic,CZE,Central and Eastern Europe,high_income,0.77,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Denmark,DNK,Western Europe,high_income,3.24,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Dominican Republic,DOM,Latin America & Caribbean,upper_middle_income,0.61,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Ecuador,ECU,Latin America & Caribbean,upper_middle_income,27.5,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Egypt,EGY,Middle East & North Africa,lower_middle_income,18.5,wgc_fsapi:cbd_v11:quarterly
2014-03-31,El Salvador,SLV,Latin America & Caribbean,lower_middle_income,9.76,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Eritrea,ERI,Sub-Saharan Africa,low_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Estonia,EST,Western Europe,high_income,2.74,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Fiji,FJI,Australasia / Oceania,upper_middle_income,0.11,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Finland,FIN,Western Europe,high_income,17.86,wgc_fsapi:cbd_v11:quarterly
2014-03-31,France,FRA,Western Europe,high_income,65.55,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Gabon,GAB,Sub-Saharan Africa,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Germany,DEU,Western Europe,high_income,67.8,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Ghana,GHA,Sub-Saharan Africa,lower_middle_income,7.89,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Greece,GRC,Western Europe,high_income,62.01,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,4.03,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Haiti,HTI,Latin America & Caribbean,low_income,3.76,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Honduras,HND,Latin America & Caribbean,lower_middle_income,0.94,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Hong Kong SAR,HKG,East Asia,high_income,0.03,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Hungary,HUN,Central and Eastern Europe,high_income,0.26,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Iceland,ISL,Western Europe,high_income,1.98,wgc_fsapi:cbd_v11:quarterly
2014-03-31,India,IND,South Asia,lower_middle_income,7.52,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Indonesia,IDN,South East Asia,upper_middle_income,3.16,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Iraq,IRQ,Middle East & North Africa,upper_middle_income,3.82,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Ireland,IRL,Western Europe,high_income,15.04,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Italy,ITA,Western Europe,high_income,66.69,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Japan,JPN,East Asia,high_income,2.48,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Jordan,JOR,Middle East & North Africa,upper_middle_income,4.64,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Kazakhstan,KAZ,Central Asia,upper_middle_income,23.3,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Kenya,KEN,Sub-Saharan Africa,lower_middle_income,0.01,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Kuwait,KWT,Middle East & North Africa,high_income,8.45,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Kyrgyzstan,KGZ,Central Asia,lower_middle_income,7.26,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Lao PDR,LAO,South East Asia,lower_middle_income,31.03,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Latvia,LVA,Western Europe,high_income,7.79,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Lebanon,LBN,Middle East & North Africa,lower_middle_income,23.98,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Libya,LBY,Middle East & North Africa,upper_middle_income,4.32,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Lithuania,LTU,Western Europe,high_income,3.18,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Luxembourg,LUX,Western Europe,high_income,9.72,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Malawi,MWI,Sub-Saharan Africa,low_income,3.37,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Malaysia,MYS,South East Asia,upper_middle_income,1.13,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Malta,MLT,Western Europe,high_income,1.71,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Mauritania,MRT,Middle East & North Africa,lower_middle_income,1.56,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Mauritius,MUS,Sub-Saharan Africa,high_income,4.36,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Mexico,MEX,Latin America & Caribbean,upper_middle_income,2.75,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Mongolia,MNG,East Asia,lower_middle_income,5.29,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Morocco,MAR,Middle East & North Africa,lower_middle_income,4.68,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Mozambique,MOZ,Sub-Saharan Africa,low_income,5.47,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Nepal,NPL,South Asia,lower_middle_income,2.58,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Netherlands,NLD,Western Europe,high_income,53.76,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Nicaragua,NIC,Latin America & Caribbean,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Nigeria,NGA,Sub-Saharan Africa,lower_middle_income,2.32,wgc_fsapi:cbd_v11:quarterly
2014-03-31,North Macedonia,MKD,Central and Eastern Europe,upper_middle_income,10.55,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Norway,NOR,Western Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Oman,OMN,Middle East & North Africa,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Pakistan,PAK,South Asia,lower_middle_income,28.57,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Papua New Guinea,PNG,South East Asia,lower_middle_income,2.93,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Paraguay,PRY,Latin America & Caribbean,upper_middle_income,5.65,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Peru,PER,Latin America & Caribbean,upper_middle_income,2.21,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Philippines,PHL,South East Asia,lower_middle_income,10.11,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Poland,POL,Central and Eastern Europe,high_income,4.16,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Portugal,PRT,Western Europe,high_income,83.77,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Qatar,QAT,Middle East & North Africa,high_income,1.28,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Romania,ROU,Central and Eastern Europe,high_income,9.08,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Russian Federation,RUS,Central and Eastern Europe,high_income,8.89,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Saudi Arabia,SAU,Middle East & North Africa,high_income,1.8,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Serbia,SRB,Central and Eastern Europe,upper_middle_income,4.8,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Singapore,SGP,South East Asia,high_income,1.9,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Slovakia,SVK,Central and Eastern Europe,high_income,46.61,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Slovenia,SVN,Central and Eastern Europe,high_income,11.39,wgc_fsapi:cbd_v11:quarterly
2014-03-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,10.49,wgc_fsapi:cbd_v11:quarterly
2014-03-31,South Korea,KOR,East Asia,high_income,1.23,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Spain,ESP,Western Europe,high_income,24.81,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Sri Lanka,LKA,South Asia,lower_middle_income,11.1,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Suriname,SUR,Latin America & Caribbean,upper_middle_income,6.97,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Sweden,SWE,Western Europe,high_income,7.79,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Switzerland,CHE,Western Europe,high_income,7.91,wgc_fsapi:cbd_v11:quarterly
2014-03-31,"Taiwan, China",TWN,East Asia,high_income,4.03,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Tajikistan,TJK,Central Asia,low_income,55.61,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Thailand,THA,South East Asia,upper_middle_income,3.78,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Trinidad and Tobago,TTO,Latin America & Caribbean,high_income,0.78,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Tunisia,TUN,Middle East & North Africa,lower_middle_income,3.71,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Turkey,TUR,Central and Eastern Europe,upper_middle_income,4.35,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,11.73,wgc_fsapi:cbd_v11:quarterly
2014-03-31,United Arab Emirates,ARE,Middle East & North Africa,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-03-31,United Kingdom,GBR,Western Europe,high_income,10.04,wgc_fsapi:cbd_v11:quarterly
2014-03-31,United States of America,USA,North America,high_income,71.71,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Uruguay,URY,Latin America & Caribbean,high_income,0.06,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,39.98,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,69.09,wgc_fsapi:cbd_v11:quarterly
2014-03-31,Yemen,YEM,Middle East & North Africa,low_income,1.31,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Afghanistan,AFG,Central Asia,low_income,0.45,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Albania,ALB,Central and Eastern Europe,upper_middle_income,2.42,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Algeria,DZA,Middle East & North Africa,upper_middle_income,3.65,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Argentina,ARG,Latin America & Caribbean,upper_middle_income,8.93,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Armenia,ARM,Central and Eastern Europe,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Aruba,ABW,Latin America & Caribbean,high_income,19.36,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Australia,AUS,Australasia / Oceania,high_income,5.7,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Austria,AUT,Western Europe,high_income,45.93,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Azerbaijan,AZE,Central and Eastern Europe,upper_middle_income,4.84,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Bahrain,BHR,Middle East & North Africa,high_income,3.25,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Bangladesh,BGD,South Asia,lower_middle_income,2.66,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Belarus,BLR,Central and Eastern Europe,upper_middle_income,27.26,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Belgium,BEL,Western Europe,high_income,35.18,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Bolivia,BOL,Latin America & Caribbean,lower_middle_income,12.14,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Bosnia and Herzegovina,BIH,Central and Eastern Europe,upper_middle_income,2.53,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Brazil,BRA,Latin America & Caribbean,upper_middle_income,0.76,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Bulgaria,BGR,Central and Eastern Europe,high_income,8.65,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Burundi,BDI,Sub-Saharan Africa,low_income,0.4,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Cambodia,KHM,South East Asia,lower_middle_income,9.01,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Cameroon,CMR,Sub-Saharan Africa,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Canada,CAN,North America,high_income,0.17,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Chile,CHL,Latin America & Caribbean,high_income,0.03,wgc_fsapi:cbd_v11:quarterly
2014-06-30,China,CHN,East Asia,upper_middle_income,1.1,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Colombia,COL,Latin America & Caribbean,upper_middle_income,0.97,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Comoros,COM,Sub-Saharan Africa,lower_middle_income,0.49,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Congo,COG,Sub-Saharan Africa,lower_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Costa Rica,CRI,Latin America & Caribbean,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Croatia,HRV,Central and Eastern Europe,high_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Cyprus,CYP,Western Europe,high_income,63.56,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Czech Republic,CZE,Central and Eastern Europe,high_income,0.77,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Denmark,DNK,Western Europe,high_income,3.46,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Dominican Republic,DOM,Latin America & Caribbean,upper_middle_income,0.49,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Ecuador,ECU,Latin America & Caribbean,upper_middle_income,8.77,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Egypt,EGY,Middle East & North Africa,lower_middle_income,19.63,wgc_fsapi:cbd_v11:quarterly
2014-06-30,El Salvador,SLV,Latin America & Caribbean,lower_middle_income,10.63,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Eritrea,ERI,Sub-Saharan Africa,low_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Estonia,EST,Western Europe,high_income,2.43,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Fiji,FJI,Australasia / Oceania,upper_middle_income,0.14,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Finland,FIN,Western Europe,high_income,18.39,wgc_fsapi:cbd_v11:quarterly
2014-06-30,France,FRA,Western Europe,high_income,65.11,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Gabon,GAB,Sub-Saharan Africa,upper_middle_income,0.0,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Germany,DEU,Western Europe,high_income,68.39,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Ghana,GHA,Sub-Saharan Africa,lower_middle_income,8.14,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Greece,GRC,Western Europe,high_income,69.09,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Guatemala,GTM,Latin America & Caribbean,upper_middle_income,4.11,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Haiti,HTI,Latin America & Caribbean,low_income,3.89,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Honduras,HND,Latin America & Caribbean,lower_middle_income,0.93,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Hong Kong SAR,HKG,East Asia,high_income,0.03,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Hungary,HUN,Central and Eastern Europe,high_income,0.26,wgc_fsapi:cbd_v11:quarterly
2014-06-30,Iceland,ISL,Western Europe,high_income,1.97,wgc_fsapi:cbd_v11:quarterly
2014-06-30,India,IND,South Asia,lower_middle_income,7.33,wgc_fsapi:cbd_v11:quarterly
