date,country,iso3,region_group,economic_group,value,direction,source
2005-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,7.78,purchase,wgc_fsapi:cbd_v11:quarterly_change
2006-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.62,purchase,wgc_fsapi:cbd_v11:quarterly_change
2006-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.25,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.19,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.4,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.16,purchase,wgc_fsapi:cbd_v11:quarterly_change
2008-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.18,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2009-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.15,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.19,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.12,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.15,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,1.19,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,3.6,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,2.34,purchase,wgc_fsapi:cbd_v11:quarterly_change
2012-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.62,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,2.8,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,2.8,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.62,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,-2.49,sale,wgc_fsapi:cbd_v11:quarterly_change
2014-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,-16.79,sale,wgc_fsapi:cbd_v11:quarterly_change
2015-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,3.11,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-06-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,-2.18,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.63,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,-0.32,sale,wgc_fsapi:cbd_v11:quarterly_change
2018-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,-1.24,sale,wgc_fsapi:cbd_v11:quarterly_change
2019-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.62,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.63,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-03-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-12-31,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.62,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-09-30,Ukraine,UKR,Central and Eastern Europe,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-03-31,Uruguay,URY,Latin America & Caribbean,high_income,-7.68,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,Uruguay,URY,Latin America & Caribbean,high_income,-12.85,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Uruguay,URY,Latin America & Caribbean,high_income,-12.84,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-12-31,Uruguay,URY,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-03-31,Uruguay,URY,Latin America & Caribbean,high_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2015-06-30,Uruguay,URY,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-09-30,Uruguay,URY,Latin America & Caribbean,high_income,-0.15,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-09-30,Uruguay,URY,Latin America & Caribbean,high_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2021-06-30,Uruguay,URY,Latin America & Caribbean,high_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2021-09-30,Uruguay,URY,Latin America & Caribbean,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-03-31,United States of America,USA,North America,high_income,0.18,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,United States of America,USA,North America,high_income,-1.81,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,United States of America,USA,North America,high_income,13.73,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-03-31,United States of America,USA,North America,high_income,-14.38,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-06-30,United States of America,USA,North America,high_income,0.65,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-09-30,United States of America,USA,North America,high_income,-0.07,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-12-31,United States of America,USA,North America,high_income,-0.31,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-03-31,United States of America,USA,North America,high_income,1.32,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-06-30,United States of America,USA,North America,high_income,-0.26,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-09-30,United States of America,USA,North America,high_income,-0.97,sale,wgc_fsapi:cbd_v11:quarterly_change
2004-12-31,United States of America,USA,North America,high_income,1.15,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-03-31,United States of America,USA,North America,high_income,-2.66,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-06-30,United States of America,USA,North America,high_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-09-30,United States of America,USA,North America,high_income,-0.03,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-12-31,United States of America,USA,North America,high_income,1.61,purchase,wgc_fsapi:cbd_v11:quarterly_change
2006-03-31,United States of America,USA,North America,high_income,-0.09,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-06-30,United States of America,USA,North America,high_income,-1.52,sale,wgc_fsapi:cbd_v11:quarterly_change
2021-09-30,United States of America,USA,North America,high_income,0.01,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-09-30,United States of America,USA,North America,high_income,-0.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,28.93,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,-2.8,sale,wgc_fsapi:cbd_v11:quarterly_change
2013-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,10.57,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,10.89,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,22.39,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,12.13,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,11.82,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,0.62,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,22.09,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,12.44,purchase,wgc_fsapi:cbd_v11:quarterly_change
2015-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,1.86,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,11.51,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,11.51,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,2.18,purchase,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,-8.09,sale,wgc_fsapi:cbd_v11:quarterly_change
2017-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,11.82,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,1.87,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,-25.2,sale,wgc_fsapi:cbd_v11:quarterly_change
2017-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,19.29,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,-8.09,sale,wgc_fsapi:cbd_v11:quarterly_change
2018-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,15.86,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,22.4,purchase,wgc_fsapi:cbd_v11:quarterly_change
2018-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,-11.51,sale,wgc_fsapi:cbd_v11:quarterly_change
2019-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,-8.09,sale,wgc_fsapi:cbd_v11:quarterly_change
2019-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,3.11,purchase,wgc_fsapi:cbd_v11:quarterly_change
2019-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,-18.04,sale,wgc_fsapi:cbd_v11:quarterly_change
2019-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,3.73,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,2.18,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,4.11,purchase,wgc_fsapi:cbd_v11:quarterly_change
2020-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,-34.9,sale,wgc_fsapi:cbd_v11:quarterly_change
2020-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,25.19,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,23.33,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,2.18,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,25.5,purchase,wgc_fsapi:cbd_v11:quarterly_change
2021-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,-21.46,sale,wgc_fsapi:cbd_v11:quarterly_change
2022-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,-24.57,sale,wgc_fsapi:cbd_v11:quarterly_change
2022-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,26.44,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,26.12,purchase,wgc_fsapi:cbd_v11:quarterly_change
2022-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,5.91,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,-14.61,sale,wgc_fsapi:cbd_v11:quarterly_change
2023-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,-4.05,sale,wgc_fsapi:cbd_v11:quarterly_change
2023-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,6.53,purchase,wgc_fsapi:cbd_v11:quarterly_change
2023-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,-12.44,sale,wgc_fsapi:cbd_v11:quarterly_change
2024-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,-13.68,sale,wgc_fsapi:cbd_v11:quarterly_change
2024-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,7.46,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,8.71,purchase,wgc_fsapi:cbd_v11:quarterly_change
2024-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,8.71,purchase,wgc_fsapi:cbd_v11:quarterly_change
2025-03-31,Uzbekistan,UZB,Central Asia,lower_middle_income,-14.93,sale,wgc_fsapi:cbd_v11:quarterly_change
2025-06-30,Uzbekistan,UZB,Central Asia,lower_middle_income,-3.11,sale,wgc_fsapi:cbd_v11:quarterly_change
2025-09-30,Uzbekistan,UZB,Central Asia,lower_middle_income,-3.11,sale,wgc_fsapi:cbd_v11:quarterly_change
2025-12-31,Uzbekistan,UZB,Central Asia,lower_middle_income,28.93,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,9.95,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,5.6,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,3.42,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,2.8,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,13.68,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-06-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-27.37,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-2.17,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,4.04,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,2.8,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-06-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,23.02,purchase,wgc_fsapi:cbd_v11:quarterly_change
2003-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-19.29,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,21.77,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,0.63,purchase,wgc_fsapi:cbd_v11:quarterly_change
2005-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-0.31,sale,wgc_fsapi:cbd_v11:quarterly_change
2005-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-0.32,sale,wgc_fsapi:cbd_v11:quarterly_change
2006-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,0.32,purchase,wgc_fsapi:cbd_v11:quarterly_change
2007-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-0.32,sale,wgc_fsapi:cbd_v11:quarterly_change
2008-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-0.31,sale,wgc_fsapi:cbd_v11:quarterly_change
2009-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,4.36,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,3.11,purchase,wgc_fsapi:cbd_v11:quarterly_change
2010-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,1.86,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,7.16,purchase,wgc_fsapi:cbd_v11:quarterly_change
2011-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-7.16,sale,wgc_fsapi:cbd_v11:quarterly_change
2012-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-1.86,sale,wgc_fsapi:cbd_v11:quarterly_change
2012-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,1.86,purchase,wgc_fsapi:cbd_v11:quarterly_change
2013-06-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,1.87,purchase,wgc_fsapi:cbd_v11:quarterly_change
2014-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-1.93,sale,wgc_fsapi:cbd_v11:quarterly_change
2014-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-4.69,sale,wgc_fsapi:cbd_v11:quarterly_change
2015-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-30.92,sale,wgc_fsapi:cbd_v11:quarterly_change
2015-06-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-28.26,sale,wgc_fsapi:cbd_v11:quarterly_change
2015-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-0.18,sale,wgc_fsapi:cbd_v11:quarterly_change
2015-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-28.74,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-42.78,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-06-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-35.89,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-5.35,sale,wgc_fsapi:cbd_v11:quarterly_change
2016-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-2.01,sale,wgc_fsapi:cbd_v11:quarterly_change
2017-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,1.26,purchase,wgc_fsapi:cbd_v11:quarterly_change
2017-06-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-0.09,sale,wgc_fsapi:cbd_v11:quarterly_change
2017-09-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-0.49,sale,wgc_fsapi:cbd_v11:quarterly_change
2017-12-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-25.4,sale,wgc_fsapi:cbd_v11:quarterly_change
2018-03-31,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,-11.95,sale,wgc_fsapi:cbd_v11:quarterly_change
2018-06-30,Venezuela,VEN,Latin America & Caribbean,upper_middle_income,11.0,purchase,wgc_fsapi:cbd_v11:quarterly_change
2001-03-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,-0.93,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-06-30,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,-0.63,sale,wgc_fsapi:cbd_v11:quarterly_change
2001-12-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,-4.04,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-03-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,0.31,purchase,wgc_fsapi:cbd_v11:quarterly_change
2002-06-30,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,-0.31,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-09-30,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,-4.04,sale,wgc_fsapi:cbd_v11:quarterly_change
2002-12-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,-0.31,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-03-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,-5.6,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-06-30,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,-44.17,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-09-30,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,-0.31,sale,wgc_fsapi:cbd_v11:quarterly_change
2003-12-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,0.16,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-03-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,0.06,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-06-30,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,0.12,purchase,wgc_fsapi:cbd_v11:quarterly_change
2004-12-31,South Africa,ZAF,Sub-Saharan Africa,upper_middle_income,0.1,purchase,wgc_fsapi:cbd_v11:quarterly_change
